SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Wind.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code1.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code2.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code3.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Trun.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_PFeed.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_NFeed.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Push.nstatus_Act
NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

47290	420	47290	2000	47290	105	47290	300	47290	0	47290	0	47290	0	47290	0
47292	420	47292	2000	47292	105	47292	300	47292	0	47292	0	47292	0	47292	0
47294	420	47294	2000	47294	105	47294	300	47294	0	47294	0	47294	0	47294	0
47296	420	47296	2000	47296	105	47296	300	47296	0	47296	0	47296	0	47296	0
47298	420	47298	2000	47298	105	47298	300	47298	0	47298	0	47298	0	47298	0
47300	420	47300	2000	47300	105	47300	300	47300	0	47300	0	47300	0	47300	0
47302	420	47302	2000	47302	105	47302	300	47302	0	47302	0	47302	0	47302	0
47304	420	47304	2000	47304	105	47304	300	47304	0	47304	0	47304	0	47304	0
47306	420	47306	2000	47306	105	47306	300	47306	0	47306	0	47306	0	47306	0
47308	420	47308	2000	47308	105	47308	300	47308	0	47308	0	47308	0	47308	0
47310	420	47310	2000	47310	105	47310	300	47310	0	47310	0	47310	0	47310	0
47312	420	47312	2000	47312	105	47312	300	47312	0	47312	0	47312	0	47312	0
47314	420	47314	2000	47314	105	47314	300	47314	0	47314	0	47314	0	47314	0
47316	420	47316	2000	47316	105	47316	300	47316	0	47316	0	47316	0	47316	0
47318	420	47318	2000	47318	105	47318	300	47318	0	47318	0	47318	0	47318	0
47320	420	47320	2000	47320	105	47320	300	47320	0	47320	0	47320	0	47320	0
47322	420	47322	2000	47322	105	47322	300	47322	0	47322	0	47322	0	47322	0
47324	420	47324	2000	47324	105	47324	300	47324	0	47324	0	47324	0	47324	0
47326	420	47326	2000	47326	105	47326	300	47326	0	47326	0	47326	0	47326	0
47328	420	47328	2000	47328	105	47328	300	47328	0	47328	0	47328	0	47328	0
47330	420	47330	2000	47330	105	47330	300	47330	0	47330	0	47330	0	47330	0
47332	420	47332	2000	47332	105	47332	300	47332	0	47332	0	47332	0	47332	0
47334	420	47334	2000	47334	105	47334	300	47334	0	47334	0	47334	0	47334	0
47336	420	47336	2000	47336	105	47336	300	47336	0	47336	0	47336	0	47336	0
47338	420	47338	2000	47338	105	47338	300	47338	0	47338	0	47338	0	47338	0
47340	420	47340	2000	47340	105	47340	300	47340	0	47340	0	47340	0	47340	0
47342	420	47342	2000	47342	105	47342	300	47342	0	47342	0	47342	0	47342	0
47344	420	47344	2000	47344	105	47344	300	47344	0	47344	0	47344	0	47344	0
47346	420	47346	2000	47346	105	47346	300	47346	0	47346	0	47346	0	47346	0
47348	420	47348	2000	47348	105	47348	300	47348	0	47348	0	47348	0	47348	0
47350	420	47350	2000	47350	105	47350	300	47350	0	47350	0	47350	0	47350	0
47352	420	47352	2000	47352	105	47352	300	47352	0	47352	0	47352	0	47352	0
47354	420	47354	2000	47354	105	47354	300	47354	0	47354	0	47354	0	47354	0
47356	420	47356	2000	47356	105	47356	300	47356	0	47356	0	47356	0	47356	0
47358	420	47358	2000	47358	105	47358	300	47358	0	47358	0	47358	0	47358	0
47360	420	47360	2000	47360	105	47360	300	47360	0	47360	0	47360	0	47360	0
47362	420	47362	2000	47362	105	47362	300	47362	0	47362	0	47362	0	47362	0
47364	420	47364	2000	47364	105	47364	300	47364	0	47364	0	47364	0	47364	0
47366	420	47366	2000	47366	105	47366	300	47366	0	47366	0	47366	0	47366	0
47368	420	47368	2000	47368	105	47368	300	47368	0	47368	0	47368	0	47368	0
47370	420	47370	2000	47370	105	47370	300	47370	0	47370	0	47370	0	47370	0
47372	420	47372	2000	47372	105	47372	300	47372	0	47372	0	47372	0	47372	0
47374	420	47374	2000	47374	105	47374	300	47374	0	47374	0	47374	0	47374	0
47376	420	47376	2000	47376	105	47376	300	47376	0	47376	0	47376	0	47376	0
47378	420	47378	2000	47378	105	47378	300	47378	0	47378	0	47378	0	47378	0
47380	420	47380	2000	47380	105	47380	300	47380	0	47380	0	47380	0	47380	0
47382	420	47382	2000	47382	105	47382	300	47382	0	47382	0	47382	0	47382	0
47384	420	47384	2000	47384	105	47384	300	47384	0	47384	0	47384	0	47384	0
47386	420	47386	2000	47386	105	47386	300	47386	0	47386	0	47386	0	47386	0
47388	420	47388	2000	47388	105	47388	300	47388	0	47388	0	47388	0	47388	0
47390	420	47390	2000	47390	105	47390	300	47390	0	47390	0	47390	0	47390	0
47392	420	47392	2000	47392	105	47392	300	47392	0	47392	0	47392	0	47392	0
47394	420	47394	2000	47394	105	47394	300	47394	0	47394	0	47394	0	47394	0
47396	420	47396	2000	47396	105	47396	300	47396	0	47396	0	47396	0	47396	0
47398	420	47398	2000	47398	105	47398	300	47398	0	47398	0	47398	0	47398	0
47400	420	47400	2000	47400	105	47400	300	47400	0	47400	0	47400	0	47400	0
47402	420	47402	2000	47402	105	47402	300	47402	0	47402	0	47402	0	47402	0
47404	420	47404	2000	47404	105	47404	300	47404	0	47404	0	47404	0	47404	0
47406	420	47406	2000	47406	105	47406	300	47406	0	47406	0	47406	0	47406	0
47408	420	47408	2000	47408	105	47408	300	47408	0	47408	0	47408	0	47408	0
47410	420	47410	2000	47410	105	47410	300	47410	0	47410	0	47410	0	47410	0
47412	420	47412	2000	47412	105	47412	300	47412	0	47412	0	47412	0	47412	0
47414	420	47414	2000	47414	105	47414	300	47414	0	47414	0	47414	0	47414	0
47416	420	47416	2000	47416	105	47416	300	47416	0	47416	0	47416	0	47416	0
47418	420	47418	2000	47418	105	47418	300	47418	0	47418	0	47418	0	47418	0
47420	420	47420	2000	47420	105	47420	300	47420	0	47420	0	47420	0	47420	0
47422	420	47422	2000	47422	105	47422	300	47422	0	47422	0	47422	0	47422	0
47424	420	47424	2000	47424	105	47424	300	47424	0	47424	0	47424	0	47424	0
47426	420	47426	2000	47426	105	47426	300	47426	0	47426	0	47426	0	47426	0
47428	420	47428	2000	47428	105	47428	300	47428	0	47428	0	47428	0	47428	0
47430	420	47430	2000	47430	105	47430	300	47430	0	47430	0	47430	0	47430	0
47432	420	47432	2000	47432	105	47432	300	47432	0	47432	0	47432	0	47432	0
47434	420	47434	2000	47434	105	47434	300	47434	0	47434	0	47434	0	47434	0
47436	420	47436	2000	47436	105	47436	300	47436	0	47436	0	47436	0	47436	0
47438	420	47438	2000	47438	105	47438	300	47438	0	47438	0	47438	0	47438	0
47440	420	47440	2000	47440	105	47440	300	47440	0	47440	0	47440	0	47440	0
47442	420	47442	2000	47442	105	47442	300	47442	0	47442	0	47442	0	47442	0
47444	420	47444	2000	47444	105	47444	300	47444	0	47444	0	47444	0	47444	0
47446	420	47446	2000	47446	105	47446	300	47446	0	47446	0	47446	0	47446	0
47448	420	47448	2000	47448	105	47448	300	47448	0	47448	0	47448	0	47448	0
47450	420	47450	2000	47450	105	47450	300	47450	0	47450	0	47450	0	47450	0
47452	420	47452	2000	47452	105	47452	300	47452	0	47452	0	47452	0	47452	0
47454	420	47454	2000	47454	105	47454	300	47454	0	47454	0	47454	0	47454	0
47456	420	47456	2000	47456	105	47456	300	47456	0	47456	0	47456	0	47456	0
47458	420	47458	2000	47458	105	47458	300	47458	0	47458	0	47458	0	47458	0
47460	420	47460	2000	47460	105	47460	300	47460	0	47460	0	47460	0	47460	0
47462	420	47462	2000	47462	105	47462	300	47462	0	47462	0	47462	0	47462	0
47464	420	47464	2000	47464	105	47464	300	47464	0	47464	0	47464	0	47464	0
47466	420	47466	2000	47466	105	47466	300	47466	0	47466	0	47466	0	47466	0
47468	420	47468	2000	47468	105	47468	300	47468	0	47468	0	47468	0	47468	0
47470	420	47470	2000	47470	105	47470	300	47470	0	47470	0	47470	0	47470	0
47472	420	47472	2000	47472	105	47472	300	47472	0	47472	0	47472	0	47472	0
47474	420	47474	2000	47474	105	47474	300	47474	0	47474	0	47474	0	47474	0
47476	420	47476	2000	47476	105	47476	300	47476	0	47476	0	47476	0	47476	0
47478	420	47478	2000	47478	105	47478	300	47478	0	47478	0	47478	0	47478	0
47480	420	47480	2000	47480	105	47480	300	47480	0	47480	0	47480	0	47480	0
47482	420	47482	2000	47482	105	47482	300	47482	0	47482	0	47482	0	47482	0
47484	420	47484	2000	47484	105	47484	300	47484	0	47484	0	47484	0	47484	0
47486	420	47486	2000	47486	105	47486	300	47486	0	47486	0	47486	0	47486	0
47488	420	47488	2000	47488	105	47488	300	47488	0	47488	0	47488	0	47488	0
47490	420	47490	2000	47490	105	47490	300	47490	0	47490	0	47490	0	47490	0
47492	420	47492	2000	47492	105	47492	300	47492	0	47492	0	47492	0	47492	0
47494	420	47494	2000	47494	105	47494	300	47494	0	47494	0	47494	0	47494	0
47496	420	47496	2000	47496	105	47496	300	47496	0	47496	0	47496	0	47496	0
47498	420	47498	2000	47498	105	47498	300	47498	0	47498	0	47498	0	47498	0
47500	420	47500	2000	47500	105	47500	300	47500	0	47500	0	47500	0	47500	0
47502	420	47502	2000	47502	105	47502	300	47502	0	47502	0	47502	0	47502	0
47504	420	47504	2000	47504	105	47504	300	47504	0	47504	0	47504	0	47504	0
47506	420	47506	2000	47506	105	47506	300	47506	0	47506	0	47506	0	47506	0
47508	420	47508	2000	47508	105	47508	300	47508	0	47508	0	47508	0	47508	0
47510	420	47510	2000	47510	105	47510	300	47510	0	47510	0	47510	0	47510	0
47512	420	47512	2000	47512	105	47512	300	47512	0	47512	0	47512	0	47512	0
47514	420	47514	2000	47514	105	47514	300	47514	0	47514	0	47514	0	47514	0
47516	420	47516	2000	47516	105	47516	300	47516	0	47516	0	47516	0	47516	0
47518	420	47518	2000	47518	105	47518	300	47518	0	47518	0	47518	0	47518	0
47520	420	47520	2000	47520	105	47520	300	47520	0	47520	0	47520	0	47520	0
47522	420	47522	2000	47522	105	47522	300	47522	0	47522	0	47522	0	47522	0
47524	420	47524	2000	47524	105	47524	300	47524	0	47524	0	47524	0	47524	0
47526	420	47526	2000	47526	105	47526	300	47526	0	47526	0	47526	0	47526	0
47528	420	47528	2000	47528	105	47528	300	47528	0	47528	0	47528	0	47528	0
47530	420	47530	2000	47530	105	47530	300	47530	0	47530	0	47530	0	47530	0
47532	420	47532	2000	47532	110	47532	300	47532	0	47532	0	47532	0	47532	0
47534	420	47534	2000	47534	110	47534	300	47534	0	47534	0	47534	0	47534	0
47536	420	47536	2000	47536	110	47536	300	47536	0	47536	0	47536	0	47536	0
47538	420	47538	2000	47538	110	47538	300	47538	0	47538	0	47538	0	47538	0
47540	420	47540	2000	47540	110	47540	300	47540	0	47540	0	47540	0	47540	0
47542	420	47542	2000	47542	110	47542	300	47542	0	47542	0	47542	0	47542	0
47544	420	47544	2000	47544	110	47544	300	47544	0	47544	0	47544	0	47544	0
47546	420	47546	2000	47546	110	47546	300	47546	0	47546	0	47546	0	47546	0
47548	420	47548	2000	47548	110	47548	300	47548	0	47548	0	47548	0	47548	0
47550	420	47550	2000	47550	110	47550	300	47550	0	47550	0	47550	0	47550	0
47552	420	47552	2000	47552	110	47552	300	47552	0	47552	0	47552	0	47552	0
47554	420	47554	2000	47554	110	47554	300	47554	0	47554	0	47554	0	47554	0
47556	420	47556	2000	47556	110	47556	300	47556	0	47556	0	47556	0	47556	0
47558	420	47558	2000	47558	110	47558	300	47558	0	47558	0	47558	0	47558	0
47560	420	47560	2000	47560	110	47560	300	47560	0	47560	0	47560	0	47560	0
47562	420	47562	2000	47562	110	47562	300	47562	0	47562	0	47562	0	47562	0
47564	420	47564	2000	47564	110	47564	300	47564	0	47564	0	47564	0	47564	0
47566	420	47566	2000	47566	110	47566	300	47566	0	47566	0	47566	0	47566	0
47568	420	47568	2000	47568	110	47568	300	47568	0	47568	0	47568	0	47568	0
47570	420	47570	2000	47570	110	47570	300	47570	0	47570	0	47570	0	47570	0
47572	420	47572	2000	47572	110	47572	300	47572	0	47572	0	47572	0	47572	0
47574	420	47574	2000	47574	110	47574	300	47574	0	47574	0	47574	0	47574	0
47576	420	47576	2000	47576	110	47576	300	47576	0	47576	0	47576	0	47576	0
47578	420	47578	2000	47578	110	47578	300	47578	0	47578	0	47578	0	47578	0
47580	420	47580	2000	47580	110	47580	300	47580	0	47580	0	47580	0	47580	0
47582	420	47582	2000	47582	110	47582	300	47582	0	47582	0	47582	0	47582	0
47584	420	47584	2000	47584	110	47584	300	47584	0	47584	0	47584	0	47584	0
47586	420	47586	2000	47586	110	47586	300	47586	0	47586	0	47586	0	47586	0
47588	420	47588	2000	47588	110	47588	300	47588	0	47588	0	47588	0	47588	0
47590	420	47590	2000	47590	110	47590	300	47590	0	47590	0	47590	0	47590	0
47592	420	47592	2000	47592	110	47592	300	47592	0	47592	0	47592	0	47592	0
47594	420	47594	2000	47594	110	47594	300	47594	0	47594	0	47594	0	47594	0
47596	420	47596	2000	47596	110	47596	300	47596	0	47596	0	47596	0	47596	0
47598	420	47598	2000	47598	110	47598	300	47598	0	47598	0	47598	0	47598	0
47600	420	47600	2000	47600	110	47600	300	47600	0	47600	0	47600	0	47600	0
47602	420	47602	2000	47602	110	47602	300	47602	0	47602	0	47602	0	47602	0
47604	420	47604	2000	47604	110	47604	300	47604	0	47604	0	47604	0	47604	0
47606	420	47606	2000	47606	110	47606	300	47606	0	47606	0	47606	0	47606	0
47608	420	47608	2000	47608	110	47608	300	47608	0	47608	0	47608	0	47608	0
47610	420	47610	2000	47610	110	47610	300	47610	0	47610	0	47610	0	47610	0
47612	420	47612	2000	47612	110	47612	300	47612	0	47612	0	47612	0	47612	0
47614	420	47614	2000	47614	110	47614	300	47614	0	47614	0	47614	0	47614	0
47616	420	47616	2000	47616	110	47616	300	47616	0	47616	0	47616	0	47616	0
47618	420	47618	2000	47618	110	47618	300	47618	0	47618	0	47618	0	47618	0
47620	420	47620	2000	47620	110	47620	300	47620	0	47620	0	47620	0	47620	0
47622	420	47622	2000	47622	110	47622	300	47622	0	47622	0	47622	0	47622	0
47624	420	47624	2000	47624	110	47624	300	47624	0	47624	0	47624	0	47624	0
47626	420	47626	2000	47626	110	47626	300	47626	0	47626	0	47626	0	47626	0
47628	420	47628	2000	47628	110	47628	300	47628	0	47628	0	47628	0	47628	0
47630	420	47630	2000	47630	110	47630	300	47630	0	47630	0	47630	0	47630	0
47632	420	47632	2000	47632	110	47632	300	47632	0	47632	0	47632	0	47632	0
47634	420	47634	2000	47634	110	47634	300	47634	0	47634	0	47634	0	47634	0
47636	420	47636	2000	47636	510	47636	300	47636	0	47636	0	47636	0	47636	0
47638	420	47638	2000	47638	510	47638	300	47638	0	47638	0	47638	0	47638	0
47640	420	47640	2000	47640	510	47640	300	47640	0	47640	0	47640	0	47640	0
47642	420	47642	2000	47642	510	47642	300	47642	0	47642	0	47642	0	47642	0
47644	420	47644	2000	47644	510	47644	300	47644	0	47644	0	47644	0	47644	0
47646	420	47646	2000	47646	510	47646	300	47646	0	47646	0	47646	0	47646	0
47648	420	47648	2000	47648	510	47648	300	47648	0	47648	0	47648	0	47648	0
47650	420	47650	2000	47650	510	47650	300	47650	0	47650	0	47650	0	47650	0
47652	420	47652	2000	47652	510	47652	300	47652	0	47652	0	47652	0	47652	0
47654	420	47654	2000	47654	510	47654	300	47654	0	47654	0	47654	0	47654	0
47656	420	47656	2000	47656	510	47656	300	47656	0	47656	0	47656	0	47656	0
47658	420	47658	2000	47658	510	47658	300	47658	0	47658	0	47658	0	47658	0
47660	420	47660	2000	47660	510	47660	300	47660	0	47660	0	47660	0	47660	0
47662	420	47662	2000	47662	510	47662	300	47662	0	47662	0	47662	0	47662	0
47664	420	47664	2000	47664	510	47664	300	47664	0	47664	0	47664	0	47664	0
47666	420	47666	2000	47666	510	47666	300	47666	0	47666	0	47666	0	47666	0
47668	420	47668	2000	47668	510	47668	300	47668	0	47668	0	47668	0	47668	0
47670	420	47670	2000	47670	510	47670	300	47670	0	47670	0	47670	0	47670	0
47672	420	47672	2000	47672	510	47672	300	47672	0	47672	0	47672	0	47672	0
47674	420	47674	2000	47674	510	47674	300	47674	0	47674	0	47674	0	47674	0
47676	420	47676	2000	47676	510	47676	300	47676	0	47676	0	47676	0	47676	0
47678	420	47678	2000	47678	510	47678	300	47678	0	47678	0	47678	0	47678	0
47680	420	47680	2000	47680	510	47680	300	47680	0	47680	0	47680	0	47680	0
47682	420	47682	2000	47682	510	47682	300	47682	0	47682	0	47682	0	47682	0
47684	420	47684	2000	47684	510	47684	300	47684	0	47684	0	47684	0	47684	0
47686	420	47686	2000	47686	510	47686	300	47686	0	47686	0	47686	0	47686	0
47688	420	47688	2000	47688	510	47688	300	47688	0	47688	0	47688	0	47688	0
47690	420	47690	2000	47690	510	47690	300	47690	0	47690	0	47690	0	47690	0
47692	420	47692	2000	47692	510	47692	300	47692	0	47692	0	47692	0	47692	0
47694	420	47694	2000	47694	510	47694	300	47694	0	47694	0	47694	0	47694	0
47696	420	47696	2000	47696	510	47696	300	47696	0	47696	0	47696	0	47696	0
47698	420	47698	2000	47698	510	47698	300	47698	0	47698	0	47698	0	47698	0
47700	420	47700	2000	47700	510	47700	300	47700	0	47700	0	47700	0	47700	0
47702	420	47702	2000	47702	510	47702	300	47702	0	47702	0	47702	0	47702	0
47704	420	47704	2000	47704	510	47704	300	47704	0	47704	0	47704	0	47704	0
47706	420	47706	2000	47706	510	47706	300	47706	0	47706	0	47706	0	47706	0
47708	420	47708	2000	47708	510	47708	300	47708	0	47708	0	47708	0	47708	0
47710	420	47710	2000	47710	510	47710	300	47710	0	47710	0	47710	0	47710	0
47712	420	47712	2000	47712	510	47712	310	47712	0	47712	0	47712	0	47712	0
47714	420	47714	2000	47714	510	47714	320	47714	0	47714	0	47714	0	47714	0
47716	420	47716	2000	47716	510	47716	999	47716	0	47716	0	47716	0	47716	0
47718	420	47718	2000	47718	510	47718	999	47718	0	47718	0	47718	0	47718	0
47720	420	47720	2000	47720	510	47720	999	47720	0	47720	0	47720	0	47720	0
47722	420	47722	2000	47722	510	47722	999	47722	0	47722	0	47722	0	47722	0
47724	420	47724	2000	47724	510	47724	999	47724	0	47724	0	47724	0	47724	0
47726	420	47726	2000	47726	510	47726	999	47726	0	47726	0	47726	0	47726	0
47728	420	47728	2000	47728	510	47728	999	47728	0	47728	0	47728	0	47728	0
47730	420	47730	2000	47730	510	47730	999	47730	0	47730	0	47730	0	47730	0
47732	420	47732	2000	47732	510	47732	999	47732	0	47732	0	47732	0	47732	0
47734	420	47734	2000	47734	510	47734	999	47734	0	47734	0	47734	0	47734	0
47736	420	47736	2000	47736	510	47736	999	47736	0	47736	0	47736	0	47736	0
47738	420	47738	2000	47738	510	47738	999	47738	0	47738	0	47738	0	47738	0
47740	420	47740	2000	47740	510	47740	999	47740	0	47740	0	47740	0	47740	0
47742	420	47742	2000	47742	510	47742	999	47742	0	47742	0	47742	0	47742	0
47744	420	47744	2000	47744	510	47744	999	47744	0	47744	0	47744	0	47744	0
47746	420	47746	2000	47746	510	47746	999	47746	0	47746	0	47746	0	47746	0
47748	420	47748	2000	47748	510	47748	999	47748	0	47748	0	47748	0	47748	0
47750	420	47750	2000	47750	510	47750	999	47750	0	47750	0	47750	0	47750	0
47752	420	47752	2000	47752	510	47752	999	47752	0	47752	0	47752	0	47752	0
47754	420	47754	2000	47754	510	47754	999	47754	0	47754	0	47754	0	47754	0
47756	420	47756	2000	47756	510	47756	999	47756	0	47756	0	47756	0	47756	0
47758	420	47758	2000	47758	510	47758	999	47758	0	47758	0	47758	0	47758	0
47760	420	47760	2000	47760	510	47760	999	47760	0	47760	0	47760	0	47760	0
47762	420	47762	2000	47762	510	47762	999	47762	0	47762	0	47762	0	47762	0
47764	420	47764	2000	47764	510	47764	999	47764	0	47764	0	47764	0	47764	0
47766	420	47766	2000	47766	510	47766	999	47766	0	47766	0	47766	0	47766	0
47768	420	47768	2000	47768	510	47768	999	47768	0	47768	0	47768	0	47768	0
47770	420	47770	2000	47770	510	47770	999	47770	0	47770	0	47770	0	47770	0
47772	420	47772	2000	47772	510	47772	999	47772	0	47772	0	47772	0	47772	0
47774	420	47774	2000	47774	510	47774	999	47774	0	47774	0	47774	0	47774	0
47776	420	47776	2000	47776	510	47776	999	47776	0	47776	0	47776	0	47776	0
47778	420	47778	2000	47778	510	47778	999	47778	0	47778	0	47778	0	47778	0
47780	420	47780	2000	47780	510	47780	999	47780	0	47780	0	47780	0	47780	0
47782	420	47782	2000	47782	510	47782	999	47782	0	47782	0	47782	0	47782	0
47784	420	47784	2000	47784	510	47784	999	47784	0	47784	0	47784	0	47784	0
47786	420	47786	2000	47786	510	47786	999	47786	0	47786	0	47786	0	47786	0
47788	420	47788	2000	47788	510	47788	999	47788	0	47788	0	47788	0	47788	0
47790	420	47790	2000	47790	510	47790	999	47790	0	47790	0	47790	0	47790	0
47792	420	47792	2000	47792	510	47792	999	47792	0	47792	0	47792	0	47792	0
47794	420	47794	2000	47794	510	47794	999	47794	0	47794	0	47794	0	47794	0
47796	420	47796	2000	47796	510	47796	999	47796	0	47796	0	47796	0	47796	0
47798	420	47798	2000	47798	510	47798	999	47798	0	47798	0	47798	0	47798	0
47800	420	47800	2000	47800	510	47800	999	47800	0	47800	0	47800	0	47800	0
47802	420	47802	2000	47802	510	47802	999	47802	0	47802	0	47802	0	47802	0
47804	420	47804	2000	47804	510	47804	999	47804	0	47804	0	47804	0	47804	0
47806	420	47806	2000	47806	510	47806	999	47806	0	47806	0	47806	0	47806	0
47808	420	47808	2000	47808	510	47808	999	47808	0	47808	0	47808	0	47808	0
47810	420	47810	2000	47810	510	47810	999	47810	0	47810	0	47810	0	47810	0
47812	420	47812	2000	47812	510	47812	999	47812	0	47812	0	47812	0	47812	0
47814	420	47814	2000	47814	510	47814	999	47814	0	47814	0	47814	0	47814	0
47816	420	47816	2000	47816	510	47816	999	47816	0	47816	0	47816	0	47816	0
47818	420	47818	2000	47818	510	47818	999	47818	0	47818	0	47818	0	47818	0
47820	420	47820	2000	47820	510	47820	999	47820	0	47820	0	47820	0	47820	0
47822	420	47822	2000	47822	510	47822	999	47822	0	47822	0	47822	0	47822	0
47824	420	47824	2000	47824	510	47824	999	47824	0	47824	0	47824	0	47824	0
47826	420	47826	2000	47826	510	47826	999	47826	0	47826	0	47826	0	47826	0
47828	420	47828	2000	47828	510	47828	999	47828	0	47828	0	47828	0	47828	0
47830	420	47830	2000	47830	510	47830	999	47830	0	47830	0	47830	0	47830	0
47832	420	47832	2000	47832	510	47832	999	47832	0	47832	0	47832	0	47832	0
47834	420	47834	2000	47834	510	47834	999	47834	0	47834	0	47834	0	47834	0
47836	420	47836	2000	47836	510	47836	999	47836	0	47836	0	47836	0	47836	0
47838	420	47838	2000	47838	510	47838	999	47838	0	47838	0	47838	0	47838	0
47840	420	47840	2000	47840	510	47840	999	47840	0	47840	0	47840	0	47840	0
47842	420	47842	2000	47842	510	47842	999	47842	0	47842	0	47842	0	47842	0
47844	420	47844	2000	47844	510	47844	999	47844	0	47844	0	47844	0	47844	0
47846	420	47846	2000	47846	510	47846	999	47846	0	47846	0	47846	0	47846	0
47848	420	47848	2000	47848	510	47848	999	47848	0	47848	0	47848	0	47848	0
47850	420	47850	2000	47850	510	47850	999	47850	0	47850	0	47850	0	47850	0
47852	420	47852	2000	47852	510	47852	999	47852	0	47852	0	47852	0	47852	0
47854	420	47854	2000	47854	510	47854	999	47854	0	47854	0	47854	0	47854	0
47856	420	47856	2000	47856	510	47856	999	47856	0	47856	0	47856	0	47856	0
47858	420	47858	2000	47858	510	47858	999	47858	0	47858	0	47858	0	47858	0
47860	420	47860	2000	47860	510	47860	999	47860	0	47860	0	47860	0	47860	0
47862	420	47862	2000	47862	510	47862	999	47862	0	47862	0	47862	0	47862	0
47864	420	47864	2000	47864	510	47864	999	47864	0	47864	0	47864	0	47864	0
47866	420	47866	2000	47866	510	47866	999	47866	0	47866	0	47866	0	47866	0
47868	420	47868	2000	47868	510	47868	999	47868	0	47868	0	47868	0	47868	0
47870	420	47870	2000	47870	510	47870	999	47870	0	47870	0	47870	0	47870	0
47872	420	47872	2000	47872	510	47872	999	47872	0	47872	0	47872	0	47872	0
47874	420	47874	2000	47874	510	47874	999	47874	0	47874	0	47874	0	47874	0
47876	420	47876	2000	47876	510	47876	999	47876	0	47876	0	47876	0	47876	0
47878	420	47878	2000	47878	510	47878	999	47878	0	47878	0	47878	0	47878	0
47880	420	47880	2000	47880	510	47880	999	47880	0	47880	0	47880	0	47880	0
47882	420	47882	2000	47882	510	47882	999	47882	0	47882	0	47882	0	47882	0
47884	420	47884	2000	47884	510	47884	999	47884	0	47884	0	47884	0	47884	0
47886	420	47886	2000	47886	510	47886	999	47886	0	47886	0	47886	0	47886	0
47888	420	47888	2000	47888	510	47888	999	47888	0	47888	0	47888	0	47888	0
47890	420	47890	2000	47890	510	47890	999	47890	0	47890	0	47890	0	47890	0
